property_type,region,area_m2,price_usd,lat,lon,state
apartment,South,105,201667.12,-26.985996,-48.636383,Santa Catarina
house,South,100,72964.32,-26.8292952,-48.6356331,Santa Catarina
apartment,South,63,55306.51,-27.106749,-48.628864,Santa Catarina
apartment,South,165,296257.02,-26.985996,-48.636383,Santa Catarina
house,South,130,50278.65,-27.4825667,-48.4051735,Santa Catarina
apartment,South,154,328069.86,-26.985996,-48.636383,Santa Catarina
apartment,South,88,77543.78,-27.596746,-48.610077,Santa Catarina
apartment,South,136,188888.7,-26.985996,-48.636383,Santa Catarina
apartment,South,79,125609.59,-27.57658,-48.529926,Santa Catarina
house,South,137,49775.86,-27.176991,-48.608822,Santa Catarina
apartment,South,172,217203.78,-27.106749,-48.628864,Santa Catarina
apartment,South,73,81653.6,-26.906555,-48.67617,Santa Catarina
apartment,South,102,151110.96,-26.985996,-48.636383,Santa Catarina
apartment,South,135,279952.94,-26.985996,-48.636383,Santa Catarina
apartment,South,64,71777.71,-26.929674,-48.641396,Santa Catarina
apartment,South,174,228654.74,-26.985996,-48.636383,Santa Catarina
house,South,180,94444.35,-27.435232,-48.466946,Santa Catarina
apartment,South,186,103868.11,-28.681131,-49.371178,Santa Catarina
apartment,South,112,129239.64,-26.985996,-48.636383,Santa Catarina
apartment,South,69,89906.64,-26.97504,-48.646408,Santa Catarina
apartment,South,220,187036.59,-27.106749,-48.628864,Santa Catarina
apartment,South,248,312396.86,-28.831429,-49.235195,Santa Catarina
apartment,South,122,209802.26,-26.966631,-48.636383,Santa Catarina
apartment,South,88,136336.28,-26.966631,-48.636383,Santa Catarina
apartment,South,75,63625.67,-26.985996,-48.636383,Santa Catarina
apartment,South,60,67602.27,-26.985996,-48.636383,Santa Catarina
apartment,South,59,79075.37,-26.929674,-48.641396,Santa Catarina
apartment,South,60,49309.89,-27.451996,-48.447075,Santa Catarina
apartment,South,138,196841.91,-26.985996,-48.636383,Santa Catarina
house,South,226,188888.7,-27.767431,-48.631371,Santa Catarina
apartment,South,115,149122.66,-27.018064,-48.583778,Santa Catarina
apartment,South,150,118657.62,-27.106749,-48.628864,Santa Catarina
apartment,South,95,93078.86,-26.754795,-48.729183,Santa Catarina
apartment,South,63,95438.5,-26.97504,-48.646408,Santa Catarina
house,South,90,50278.65,-26.754795,-48.729183,Santa Catarina
apartment,South,135,238596.26,-26.985996,-48.636383,Santa Catarina
house,South,110,109338.92,-28.3507032,-49.2932372,Santa Catarina
apartment,South,66,68825.27,-26.903387,-48.676495,Santa Catarina
apartment,South,101,49905.19,-28.685989,-49.383007,Santa Catarina
apartment,South,66,87525.06,-26.903387,-48.676495,Santa Catarina
apartment,South,127,238596.26,-26.985996,-48.636383,Santa Catarina
apartment,South,117,155087.57,-26.985996,-48.636383,Santa Catarina
house,South,145,58323.23,-27.106749,-48.628864,Santa Catarina
apartment,South,115,149122.66,-26.985996,-48.636383,Santa Catarina
apartment,South,164,316140.04,-27.711586,-48.503178,Santa Catarina
apartment,South,123,158070.02,-26.985996,-48.636383,Santa Catarina
apartment,South,121,196245.42,-26.985996,-48.636383,Santa Catarina
apartment,South,121,200420.85,-26.985996,-48.636383,Santa Catarina
apartment,South,89,49707.55,-27.593697,-48.556377,Santa Catarina
apartment,South,179,318128.35,-26.985996,-48.636383,Santa Catarina
apartment,South,76,89473.6,-27.430227,-48.468357,Santa Catarina
apartment,South,89,127707.77,-27.445972,-48.403809,Santa Catarina
apartment,South,158,305846.6,-26.985996,-48.636383,Santa Catarina
apartment,South,130,192488.13,-26.985996,-48.636383,Santa Catarina
apartment,South,122,268420.79,-26.985996,-48.636383,Santa Catarina
apartment,South,152,70614.55,-28.6669712,-49.4248154,Santa Catarina
apartment,South,70,89473.6,-26.97504,-48.646408,Santa Catarina
apartment,South,114,195847.76,-26.985996,-48.636383,Santa Catarina
apartment,South,62,89473.6,-26.97504,-48.646408,Santa Catarina
apartment,South,113,149122.66,-26.985996,-48.636383,Santa Catarina
apartment,South,99,78537.93,-27.661594,-48.486221,Santa Catarina
house,South,150,160891.69,-28.1076477,-48.6578321,Santa Catarina
apartment,South,69,63625.67,-26.985996,-48.636383,Santa Catarina
apartment,South,225,298245.32,-26.985996,-48.636383,Santa Catarina
apartment,South,65,69590.57,-27.001553,-48.654495,Santa Catarina
apartment,South,92,130631.45,-26.921036,-48.653305,Santa Catarina
apartment,South,105,135204.54,-26.966631,-48.636383,Santa Catarina
house,South,210,137391.68,-27.629776,-48.682014,Santa Catarina
apartment,South,103,48713.4,-27.488176,-48.413792,Santa Catarina
apartment,South,117,167017.38,-26.985996,-48.636383,Santa Catarina
apartment,South,76,65613.97,-26.907265,-48.670162,Santa Catarina
apartment,South,59,79075.37,-26.929674,-48.641396,Santa Catarina
apartment,South,72,97540.58,-27.4369422,-48.3962096,Santa Catarina
apartment,South,179,99415.11,-27.593586,-48.585613,Santa Catarina
apartment,South,125,238357.66,-27.106749,-48.628864,Santa Catarina
apartment,South,76,59649.06,-27.160427,-48.50872,Santa Catarina
apartment,South,125,191224.95,-26.930157,-48.634457,Santa Catarina
apartment,South,252,110640.46,-28.683674,-49.364536,Santa Catarina
house,South,120,89473.6,-26.80398,-48.648914,Santa Catarina
apartment,South,143,170947.42,-27.106749,-48.628864,Santa Catarina
apartment,South,80,64020.74,-28.683505,-49.3495587,Santa Catarina
apartment,South,145,241688.86,-26.966631,-48.636383,Santa Catarina
apartment,South,131,258479.28,-26.985996,-48.636383,Santa Catarina
apartment,South,73,80327.4,-26.906555,-48.67617,Santa Catarina
apartment,South,147,288303.81,-26.985996,-48.636383,Santa Catarina
house,South,143,109356.62,-27.767431,-48.631371,Santa Catarina
house,South,180,62432.68,-27.445972,-48.403809,Santa Catarina
apartment,South,105,210760.03,-26.985996,-48.636383,Santa Catarina
apartment,South,91,123274.73,-27.597898,-48.5802,Santa Catarina
apartment,South,122,291616.18,-27.00474923,-48.61510868,Santa Catarina
apartment,South,78,71578.87,-26.9152961,-48.6670786,Santa Catarina
apartment,South,102,166966.48,-26.985996,-48.636383,Santa Catarina
house,South,101,83508.69,-27.432299,-48.422832,Santa Catarina
apartment,South,124,98420.95,-27.106749,-48.628864,Santa Catarina
house,South,119,63625.67,-27.0035,-48.65108,Santa Catarina
apartment,South,177,95104.07,-28.6900303,-49.3711923,Santa Catarina
house,South,149,70390.11,-29.181389,-49.62991,Santa Catarina
apartment,South,149,152691.66,-27.160427,-48.50872,Santa Catarina
apartment,South,73,56971.42,-27.451996,-48.447075,Santa Catarina
house,South,170,69590.57,-27.445972,-48.403809,Santa Catarina
apartment,South,118,55672.45,-26.909693,-48.674553,Santa Catarina
apartment,South,117,123075.9,-27.106749,-48.628864,Santa Catarina
apartment,South,140,127251.34,-27.106749,-48.628864,Santa Catarina
apartment,South,112,178947.19,-26.985996,-48.636383,Santa Catarina
apartment,South,127,318128.35,-26.985996,-48.636383,Santa Catarina
house,South,80,79440.27,-28.10867636,-48.65996015,Santa Catarina
apartment,South,100,149122.66,-26.985996,-48.636383,Santa Catarina
apartment,South,120,180003.32,-27.435218,-48.460914,Santa Catarina
house,South,90,53684.16,-27.064003,-48.699066,Santa Catarina
apartment,South,73,74657.56,-26.906555,-48.67617,Santa Catarina
apartment,South,77,73406.83,-26.754795,-48.729183,Santa Catarina
house,South,130,109356.62,-26.97504,-48.646408,Santa Catarina
apartment,South,83,149830.38,-27.42731208,-48.45238565,Santa Catarina
apartment,South,184,188888.7,-26.966631,-48.636383,Santa Catarina
apartment,South,102,118502.8,-27.748068,-48.627838,Santa Catarina
apartment,South,96,82456.99,-26.754795,-48.729183,Santa Catarina
apartment,South,77,47719.25,-27.024578,-48.650814,Santa Catarina
apartment,South,97,85674.82,-27.13395946,-48.60507763,Santa Catarina
apartment,South,123,220823.84,-27.13859614,-48.59493297,Santa Catarina
house,South,108,89473.6,-26.96859,-48.64451,Santa Catarina
apartment,South,122,248537.77,-26.966631,-48.636383,Santa Catarina
apartment,South,137,218713.23,-26.985996,-48.636383,Santa Catarina
house,South,80,51099.36,-27.01903,-48.63602,Santa Catarina
apartment,South,72,65613.97,-27.0067422,-48.6337888,Santa Catarina
apartment,South,142,281802.06,-26.985996,-48.636383,Santa Catarina
apartment,South,64,56630.26,-26.985996,-48.636383,Santa Catarina
house,South,78,55672.45,-26.924547,-48.681507,Santa Catarina
apartment,South,199,110640.46,-28.683674,-49.364536,Santa Catarina
apartment,South,133,170866.97,-27.106749,-48.628864,Santa Catarina
apartment,South,180,218713.23,-26.985996,-48.636383,Santa Catarina
house,South,150,126702.2,-26.985996,-48.636383,Santa Catarina
apartment,South,131,138187.0,-26.985996,-48.636383,Santa Catarina
house,South,250,79532.09,-26.80398,-48.648914,Santa Catarina
house,South,170,187894.55,-27.00299,-48.6284,Santa Catarina
apartment,South,75,83508.69,-27.064003,-48.699066,Santa Catarina
apartment,South,139,242586.05,-26.985996,-48.636383,Santa Catarina
apartment,South,140,181929.65,-26.985996,-48.636383,Santa Catarina
apartment,South,115,59550.64,-28.680199,-49.3582507,Santa Catarina
apartment,South,160,231684.03,-27.437883,-48.482391,Santa Catarina
apartment,South,90,95438.5,-26.97504,-48.646408,Santa Catarina
apartment,South,211,271504.72,-27.11063688,-48.61125209,Santa Catarina
apartment,South,65,95438.5,-26.985996,-48.636383,Santa Catarina
apartment,South,150,95438.5,-27.425056,-48.404297,Santa Catarina
apartment,South,98,155087.57,-26.985996,-48.636383,Santa Catarina
apartment,South,227,258479.28,-26.985996,-48.636383,Santa Catarina
apartment,South,79,103391.71,-26.908548,-48.655693,Santa Catarina
apartment,South,72,87484.85,-27.160427,-48.50872,Santa Catarina
apartment,South,130,178947.19,-26.966631,-48.636383,Santa Catarina
apartment,South,82,178947.19,-26.985996,-48.636383,Santa Catarina
house,South,171,149122.66,-26.966631,-48.636383,Santa Catarina
apartment,South,64,86491.14,-26.97504,-48.646408,Santa Catarina
apartment,South,55,61177.67,-26.929674,-48.641396,Santa Catarina
apartment,South,116,129239.64,-26.985996,-48.636383,Santa Catarina
house,South,190,167017.38,-26.966631,-48.636383,Santa Catarina
apartment,South,250,198830.21,-26.985996,-48.636383,Santa Catarina
apartment,South,84,221226.07,-27.608465,-48.594082,Santa Catarina
apartment,South,134,263052.37,-26.985996,-48.636383,Santa Catarina
apartment,South,114,276374.0,-26.985996,-48.636383,Santa Catarina
house,South,142,135204.54,-27.00953,-48.63266,Santa Catarina
apartment,South,129,182923.8,-26.985996,-48.636383,Santa Catarina
apartment,South,80,88280.61,-27.767431,-48.631371,Santa Catarina
apartment,South,80,56569.18,-27.435596,-48.407478,Santa Catarina
apartment,South,135,126098.86,-27.106749,-48.628864,Santa Catarina
apartment,South,167,158070.02,-27.106749,-48.628864,Santa Catarina
apartment,South,73,94444.35,-26.97504,-48.646408,Santa Catarina
apartment,South,134,257485.13,-26.99839,-48.632233,Santa Catarina
apartment,South,121,101341.65,-27.106749,-48.628864,Santa Catarina
apartment,South,131,244975.32,-26.985996,-48.636383,Santa Catarina
apartment,South,120,174970.59,-27.018064,-48.583778,Santa Catarina
apartment,South,60,53684.16,-26.985996,-48.636383,Santa Catarina
apartment,South,136,198830.21,-26.985996,-48.636383,Santa Catarina
house,South,192,216724.93,-27.106749,-48.628864,Santa Catarina
apartment,South,126,218713.23,-26.985996,-48.636383,Santa Catarina
apartment,South,94,68439.7,-27.42734353,-48.40203505,Santa Catarina
apartment,South,140,174970.59,-26.985996,-48.636383,Santa Catarina
apartment,South,80,109356.62,-26.985996,-48.636383,Santa Catarina
apartment,South,168,218713.23,-26.985996,-48.636383,Santa Catarina
house,South,200,89473.6,-27.62615,-48.667042,Santa Catarina
apartment,South,70,81520.38,-26.995173,-48.645153,Santa Catarina
apartment,South,103,109356.62,-27.1301193,-48.5991931,Santa Catarina
apartment,South,137,278362.3,-26.946335,-48.629368,Santa Catarina
apartment,South,223,158880.54,-27.106749,-48.628864,Santa Catarina
apartment,South,53,58899.87,-26.929674,-48.641396,Santa Catarina
house,South,134,80445.84,-26.7697853,-48.676757,Santa Catarina
house,South,120,69590.57,-27.445972,-48.403809,Santa Catarina
apartment,South,91,65910.48,-27.643709,-48.676495,Santa Catarina
apartment,South,154,167017.38,-26.985996,-48.636383,Santa Catarina
apartment,South,110,154093.41,-26.985996,-48.636383,Santa Catarina
house,South,88,85351.45,-28.697943,-49.347435,Santa Catarina
apartment,South,70,89473.6,-26.946136,-48.630657,Santa Catarina
house,South,160,71578.87,-27.488176,-48.413792,Santa Catarina
house,South,200,53684.16,-29.181389,-49.62991,Santa Catarina
apartment,South,126,137192.85,-26.985996,-48.636383,Santa Catarina
apartment,South,96,100210.42,-27.748068,-48.627838,Santa Catarina
apartment,South,143,303216.08,-26.985996,-48.636383,Santa Catarina
apartment,South,117,257755.14,-27.57527,-48.538242,Santa Catarina
apartment,South,115,137763.5,-27.106749,-48.628864,Santa Catarina
apartment,South,131,218713.23,-26.985996,-48.636383,Santa Catarina
apartment,South,125,138783.49,-27.106749,-48.628864,Santa Catarina
apartment,South,103,135204.54,-26.985996,-48.636383,Santa Catarina
apartment,South,82,73567.18,-26.985996,-48.636383,Santa Catarina
apartment,South,190,208153.62,-27.106749,-48.628864,Santa Catarina
apartment,South,78,79532.09,-26.985996,-48.636383,Santa Catarina
apartment,South,83,77543.78,-26.903387,-48.676495,Santa Catarina
apartment,South,130,316140.04,-26.985996,-48.636383,Santa Catarina
apartment,South,117,158865.34,-26.985996,-48.636383,Santa Catarina
apartment,South,173,244561.16,-26.985996,-48.636383,Santa Catarina
apartment,South,158,299849.69,-26.985996,-48.636383,Santa Catarina
apartment,South,123,198830.21,-26.985996,-48.636383,Santa Catarina
apartment,South,123,232631.35,-26.985996,-48.636383,Santa Catarina
house,South,120,67602.27,-27.6406007,-48.6541261,Santa Catarina
apartment,South,65,88557.51,-27.435427,-48.462166,Santa Catarina
apartment,South,153,178947.19,-26.985996,-48.636383,Santa Catarina
house,South,112,65613.97,-26.80398,-48.648914,Santa Catarina
apartment,South,76,57969.27,-27.767431,-48.631371,Santa Catarina
house,South,240,135204.54,-27.012741,-48.616337,Santa Catarina
apartment,South,131,218713.23,-26.985996,-48.636383,Santa Catarina
house,South,140,73567.18,-27.4248059,-48.4058219,Santa Catarina
apartment,South,65,90865.41,-26.985996,-48.636383,Santa Catarina
apartment,South,241,298245.32,-26.985996,-48.636383,Santa Catarina
house,South,141,169005.68,-26.97504,-48.646408,Santa Catarina
apartment,South,94,82329.43,-28.487606,-48.839741,Santa Catarina
apartment,South,86,94842.01,-27.748068,-48.627838,Santa Catarina
apartment,South,140,130724.49,-27.106749,-48.628864,Santa Catarina
apartment,South,128,182923.8,-26.985996,-48.636383,Santa Catarina
house,South,200,147134.36,-27.488176,-48.413792,Santa Catarina
apartment,South,135,80308.72,-28.683505,-49.3495587,Santa Catarina
house,South,121,93450.2,-27.02221,-48.6478,Santa Catarina
house,South,180,76423.55,-27.4825667,-48.4051735,Santa Catarina
house,South,80,55672.45,-26.82379023,-48.62267224,Santa Catarina
apartment,South,214,317134.19,-26.985996,-48.636383,Santa Catarina
apartment,South,175,318128.35,-26.985996,-48.636383,Santa Catarina
apartment,South,145,328069.86,-26.985996,-48.636383,Santa Catarina
apartment,South,165,235613.8,-26.754795,-48.729183,Santa Catarina
apartment,South,121,186900.4,-26.985996,-48.636383,Santa Catarina
apartment,South,168,298245.32,-26.985996,-48.636383,Santa Catarina
apartment,South,110,208771.72,-26.985996,-48.636383,Santa Catarina
apartment,South,122,188888.7,-26.985996,-48.636383,Santa Catarina
apartment,South,162,161437.81,-27.748068,-48.627838,Santa Catarina
apartment,South,134,297251.17,-26.985996,-48.636383,Santa Catarina
apartment,South,138,96535.01,-27.1282517,-48.6054717,Santa Catarina
apartment,South,140,169005.68,-26.985996,-48.636383,Santa Catarina
house,South,180,84622.14,-27.445972,-48.403809,Santa Catarina
apartment,South,137,119298.13,-26.929674,-48.641396,Santa Catarina
house,South,90,96535.01,-28.16372752,-48.66879345,Santa Catarina
apartment,South,100,248537.77,-26.985996,-48.636383,Santa Catarina
apartment,South,93,69674.87,-28.68364,-49.382748,Santa Catarina
apartment,South,66,85209.28,-26.903387,-48.676495,Santa Catarina
apartment,South,160,188650.11,-27.106749,-48.628864,Santa Catarina
apartment,South,95,75820.21,-27.1295403,-48.6014656,Santa Catarina
house,South,178,149122.66,-26.690428,-48.739223,Santa Catarina
apartment,South,113,149122.86,-26.985996,-48.636383,Santa Catarina
apartment,South,78,55306.51,-26.2613252,-49.3794363,Santa Catarina
apartment,South,69,75555.48,-27.584118,-48.499092,Santa Catarina
apartment,South,130,205136.9,-27.106749,-48.628864,Santa Catarina
apartment,South,120,278362.3,-26.985996,-48.636383,Santa Catarina
apartment,South,86,89407.51,-27.4208882,-48.402866,Santa Catarina
apartment,South,90,109356.62,-26.985996,-48.636383,Santa Catarina
house,South,186,53295.36,-27.4433551,-48.4108747,Santa Catarina
apartment,South,137,189882.85,-26.966631,-48.636383,Santa Catarina
house,South,241,119298.13,-27.629776,-48.682014,Santa Catarina
apartment,South,70,85218.63,-26.985996,-48.636383,Santa Catarina
apartment,South,183,269694.69,-27.43037648,-48.47668847,Santa Catarina
apartment,South,101,115918.01,-26.985996,-48.636383,Santa Catarina
apartment,South,153,149122.66,-27.160427,-48.50872,Santa Catarina
apartment,South,76,49707.55,-27.039663,-48.654438,Santa Catarina
house,South,180,155087.57,-27.160427,-48.50872,Santa Catarina
apartment,South,70,50077.54,-27.1170464,-48.6116688,Santa Catarina
apartment,South,125,218981.65,-26.985996,-48.636383,Santa Catarina
house,South,200,119298.13,-27.445972,-48.403809,Santa Catarina
apartment,South,90,143157.75,-26.985996,-48.636383,Santa Catarina
house,South,130,80445.84,-26.75362308,-48.67939892,Santa Catarina
house,South,153,49707.55,-28.876589,-49.456768,Santa Catarina
apartment,South,121,187894.55,-26.985996,-48.636383,Santa Catarina
apartment,South,123,66655.24,-28.660141,-49.380547,Santa Catarina
house,South,100,56268.95,-27.488176,-48.413792,Santa Catarina
apartment,South,130,278362.3,-26.985996,-48.636383,Santa Catarina
apartment,South,116,165029.08,-26.985996,-48.636383,Santa Catarina
apartment,South,170,275379.85,-26.985996,-48.636383,Santa Catarina
apartment,South,116,188888.7,-26.985996,-48.636383,Santa Catarina
apartment,South,130,238596.26,-26.985996,-48.636383,Santa Catarina
apartment,South,74,65613.97,-26.690428,-48.739223,Santa Catarina
house,South,95,63228.01,-26.97413,-48.64563,Santa Catarina
apartment,South,149,228654.74,-26.985996,-48.636383,Santa Catarina
apartment,South,100,238596.26,-26.985996,-48.636383,Santa Catarina
apartment,South,133,169005.68,-26.985996,-48.636383,Santa Catarina
apartment,South,118,47945.72,-26.916889,-49.073238,Santa Catarina
apartment,South,77,151110.96,-26.985996,-48.636383,Santa Catarina
apartment,South,93,69224.73,-27.508335,-48.648739,Santa Catarina
apartment,South,88,99415.11,-26.985996,-48.636383,Santa Catarina
apartment,South,79,69391.74,-26.966631,-48.636383,Santa Catarina
house,South,190,258479.28,-27.021681,-48.651993,Santa Catarina
apartment,South,115,155087.57,-26.966631,-48.636383,Santa Catarina
apartment,South,86,65322.02,-27.11804828,-48.61021084,Santa Catarina
apartment,South,110,134746.78,-27.106749,-48.628864,Santa Catarina
apartment,South,106,118303.97,-27.748068,-48.627838,Santa Catarina
apartment,South,133,198830.21,-26.985996,-48.636383,Santa Catarina
apartment,South,87,69590.57,-27.018064,-48.583778,Santa Catarina
apartment,South,209,192865.31,-26.985996,-48.636383,Santa Catarina
apartment,South,137,197836.06,-26.966631,-48.636383,Santa Catarina
apartment,South,162,119298.13,-26.985996,-48.636383,Santa Catarina
apartment,South,113,133485.61,-27.711586,-48.503178,Santa Catarina
apartment,South,120,123274.73,-26.985996,-48.636383,Santa Catarina
house,South,100,55672.45,-27.5964785,-48.6410849,Santa Catarina
house,South,95,58654.91,-27.4687463,-48.4681179,Santa Catarina
apartment,South,127,238596.26,-26.985996,-48.636383,Santa Catarina
apartment,South,223,157825.46,-28.683674,-49.364536,Santa Catarina
apartment,South,80,75555.48,-26.985996,-48.636383,Santa Catarina
apartment,South,131,268420.79,-26.985996,-48.636383,Santa Catarina
apartment,South,70,69590.57,-26.985996,-48.636383,Santa Catarina
house,South,117,85496.99,-26.924547,-48.681507,Santa Catarina
house,South,180,150835.95,-28.19225571,-48.66546137,Santa Catarina
house,South,186,122679.91,-26.0427605,-48.61332885,Santa Catarina
apartment,South,80,66871.61,-27.767431,-48.631371,Santa Catarina
apartment,South,148,191058.88,-27.4244664,-48.4009035,Santa Catarina
apartment,South,224,232376.87,-27.423427,-48.4043886,Santa Catarina
apartment,South,129,163040.77,-26.985996,-48.636383,Santa Catarina
apartment,South,100,109356.62,-27.106749,-48.628864,Santa Catarina
apartment,South,135,271005.58,-26.985996,-48.636383,Santa Catarina
apartment,South,230,129239.64,-26.985996,-48.636383,Santa Catarina
apartment,South,109,155087.57,-26.985996,-48.636383,Santa Catarina
apartment,South,113,281560.45,-26.966631,-48.636383,Santa Catarina
apartment,South,151,109356.62,-26.985996,-48.636383,Santa Catarina
apartment,South,141,254502.67,-26.929674,-48.641396,Santa Catarina
apartment,South,117,116315.67,-26.985996,-48.636383,Santa Catarina
apartment,South,120,258479.28,-26.985996,-48.636383,Santa Catarina
apartment,South,110,68011.26,-28.672323,-49.368217,Santa Catarina
apartment,South,158,139181.15,-26.985996,-48.636383,Santa Catarina
apartment,South,72,78434.69,-27.42764948,-48.45067876,Santa Catarina
house,South,85,64356.67,-28.12799284,-48.65248571,Santa Catarina
apartment,South,75,93450.2,-26.97504,-48.646408,Santa Catarina
apartment,South,250,188888.7,-27.097623,-48.6133325,Santa Catarina
apartment,South,130,115321.52,-27.106749,-48.628864,Santa Catarina
house,South,200,149122.66,-27.02903,-48.652157,Santa Catarina
apartment,South,115,234619.65,-26.985996,-48.636383,Santa Catarina
apartment,South,65,228654.74,-26.966631,-48.636383,Santa Catarina
house,South,95,70390.11,-28.12309007,-48.6584039,Santa Catarina
apartment,South,77,102397.56,-27.064003,-48.699066,Santa Catarina
apartment,South,93,65898.89,-27.508335,-48.648739,Santa Catarina
apartment,South,105,105585.17,-27.09184558,-48.61384725,Santa Catarina
house,South,80,95438.5,-27.018064,-48.583778,Santa Catarina
apartment,South,72,60334.38,-27.432365,-48.4695401,Santa Catarina
apartment,South,102,69590.57,-27.4524916,-48.4049202,Santa Catarina
apartment,South,105,213145.99,-27.593763,-48.550373,Santa Catarina
apartment,South,133,288303.81,-26.985996,-48.636383,Santa Catarina
apartment,South,103,112984.87,-26.9601322,-48.6351288,Santa Catarina
apartment,South,109,59875.92,-28.680588,-49.3587091,Santa Catarina
apartment,South,57,65613.97,-27.604425,-48.523319,Santa Catarina
house,South,156,139181.15,-26.7301098,-53.5174546,Santa Catarina
house,South,180,169005.68,-26.985996,-48.636383,Santa Catarina
apartment,South,70,104187.03,-27.600845,-48.509674,Santa Catarina
apartment,South,75,55672.45,-27.573681,-48.6105,Santa Catarina
house,South,120,169005.68,-26.966631,-48.636383,Santa Catarina
apartment,South,167,218713.23,-27.106749,-48.628864,Santa Catarina
apartment,South,90,109356.62,-26.985996,-48.636383,Santa Catarina
house,South,142,135204.54,-27.0069752,-48.6326403,Santa Catarina
apartment,South,102,170993.98,-26.985996,-48.636383,Santa Catarina
apartment,South,120,74412.4,-27.59782,-48.607456,Santa Catarina
apartment,South,140,218713.23,-26.985996,-48.636383,Santa Catarina
house,South,150,131227.94,-26.8272712,-48.6291197,Santa Catarina
apartment,South,101,176561.23,-27.57527,-48.538242,Santa Catarina
apartment,South,75,87485.29,-26.97504,-48.646408,Santa Catarina
apartment,South,72,54607.75,-27.001451,-48.650887,Santa Catarina
apartment,South,67,97426.8,-27.580896,-48.596298,Santa Catarina
house,South,89,50278.65,-27.0217562,-48.6470899,Santa Catarina
apartment,South,180,119298.13,-27.441263,-48.501157,Santa Catarina
apartment,South,107,184020.34,-26.966631,-48.636383,Santa Catarina
apartment,South,105,109356.62,-27.767431,-48.631371,Santa Catarina
apartment,South,131,280359.55,-26.985996,-48.636383,Santa Catarina
apartment,South,142,139372.42,-27.12454237,-48.6055163,Santa Catarina
apartment,South,73,67820.99,-27.010326,-48.647366,Santa Catarina
apartment,South,88,80445.84,-27.4298793,-48.4622266,Santa Catarina
apartment,South,115,238596.26,-26.985996,-48.636383,Santa Catarina
apartment,South,101,76744.88,-27.508335,-48.648739,Santa Catarina
apartment,South,80,125263.03,-26.985996,-48.636383,Santa Catarina
house,South,82,52690.0,-27.488176,-48.413792,Santa Catarina
apartment,South,104,79532.09,-27.6995016,-48.494265,Santa Catarina
apartment,South,160,188888.7,-26.985996,-48.636383,Santa Catarina
apartment,South,88,117309.83,-26.985996,-48.636383,Santa Catarina
apartment,South,126,190053.3,-27.1308888,-48.6092679,Santa Catarina
apartment,South,100,169005.68,-26.985996,-48.636383,Santa Catarina
house,South,150,91461.89,-26.84361,-48.63563,Santa Catarina
apartment,South,128,316140.04,-26.966631,-48.636383,Santa Catarina
house,South,234,74561.33,-27.448656,-48.409145,Santa Catarina
apartment,South,76,59649.06,-27.018064,-48.583778,Santa Catarina
apartment,South,181,200873.27,-27.106749,-48.628864,Santa Catarina
apartment,South,87,94523.87,-27.43091981,-48.46927305,Santa Catarina
apartment,South,115,274385.69,-26.985996,-48.636383,Santa Catarina
apartment,South,73,81520.38,-27.064003,-48.699066,Santa Catarina
apartment,South,234,212151.84,-26.985996,-48.636383,Santa Catarina
apartment,South,74,75555.48,-27.018064,-48.583778,Santa Catarina
house,South,135,143157.75,-26.985996,-48.636383,Santa Catarina
apartment,South,186,180761.81,-27.106749,-48.628864,Santa Catarina
house,South,146,52289.79,-26.80398,-48.648914,Santa Catarina
apartment,South,92,50045.56,-28.674482,-49.367123,Santa Catarina
apartment,South,93,109356.62,-26.985996,-48.636383,Santa Catarina
house,South,197,139181.15,-27.6316452,-48.6884986,Santa Catarina
apartment,South,69,75555.48,-26.97504,-48.646408,Santa Catarina
house,South,108,71578.87,-27.6190686,-48.6332576,Santa Catarina
apartment,South,103,118657.62,-14.235004,-51.92528,Santa Catarina
apartment,South,120,109356.62,-27.589149,-48.4958,Santa Catarina
house,South,250,169005.68,-27.160427,-48.50872,Santa Catarina
apartment,South,95,149122.66,-26.9987368,-48.6313699,Santa Catarina
apartment,South,88,96535.01,-27.42993421,-48.46245153,Santa Catarina
apartment,South,117,178947.19,-26.966631,-48.636383,Santa Catarina
house,South,245,182923.8,-27.767431,-48.631371,Santa Catarina
house,South,100,70390.11,-26.80398,-48.648914,Santa Catarina
apartment,South,225,238596.26,-26.985996,-48.636383,Santa Catarina
apartment,South,117,111578.38,-27.133168,-48.60225691,Santa Catarina
apartment,South,137,276572.83,-26.985996,-48.636383,Santa Catarina
apartment,South,53,64906.53,-26.929674,-48.641396,Santa Catarina
apartment,South,169,89698.27,-28.6900303,-49.3711923,Santa Catarina
apartment,South,130,114545.49,-28.6910687,-49.3732151,Santa Catarina
apartment,South,66,76287.37,-26.903387,-48.676495,Santa Catarina
apartment,South,60,75555.48,-26.985996,-48.636383,Santa Catarina
apartment,South,219,169005.68,-27.440269,-48.501221,Santa Catarina
house,South,135,98546.16,-27.433624,-48.4000832,Santa Catarina
apartment,South,136,241578.71,-26.985996,-48.636383,Santa Catarina
apartment,South,250,198830.21,-26.985996,-48.636383,Santa Catarina
apartment,South,150,314151.74,-26.985996,-48.636383,Santa Catarina
apartment,South,131,310175.14,-26.985996,-48.636383,Santa Catarina
apartment,South,84,200420.85,-26.921085,-48.651772,Santa Catarina
house,South,140,110613.03,-28.1341357,-48.6491269,Santa Catarina
house,South,126,109891.47,-27.017061,-48.601307,Santa Catarina
